video_name,frame_number,object_class,class_name,confidence_score,x1,y1,x2,y2,is_face
segment_001,36,0,person,0.7168511748313904,405.4259948730469,160.84686279296875,510.48284912109375,347.0657958984375,False
segment_001,36,0,person,0.8563734889030457,259.2307434082031,169.50489807128906,368.2200927734375,388.01885986328125,False
segment_001,37,0,person,0.7661884427070618,406.9443664550781,156.3358154296875,512.5546264648438,345.4398193359375,False
segment_001,37,0,person,0.8280606269836426,259.9390563964844,161.26171875,368.3746337890625,383.8596496582031,False
segment_001,37,25,umbrella,0.4545363187789917,6.691997051239014,0.0,586.5164794921875,162.89794921875,False
segment_001,38,0,person,0.8028624057769775,412.0062561035156,155.1763458251953,521.678466796875,343.9917907714844,False
segment_001,38,0,person,0.8384346961975098,264.8873291015625,165.0284881591797,375.4588623046875,387.0517578125,False
segment_001,38,0,person,0.12035878747701645,6.107065200805664,1.4722464084625244,588.4743041992188,190.51698303222656,False
segment_001,39,0,person,0.7098209261894226,413.0137634277344,157.39181518554688,525.1731567382812,347.03448486328125,False
segment_001,39,0,person,0.8080042004585266,265.954833984375,169.58969116210938,378.092529296875,393.20751953125,False
segment_001,39,0,person,0.1413803994655609,4.169214248657227,2.686540126800537,610.8682861328125,181.0396728515625,False
segment_001,40,0,person,0.7457261681556702,415.4552001953125,166.16969299316406,530.5498657226562,357.9366149902344,False
segment_001,40,0,person,0.74922114610672,268.0994873046875,177.7281951904297,383.00872802734375,410.4486389160156,False
segment_001,41,0,person,0.8094481229782104,417.9176025390625,172.3672637939453,534.8235473632812,365.93731689453125,False
segment_001,41,0,person,0.8604150414466858,269.1137390136719,186.36839294433594,385.1962890625,420.6296691894531,False
segment_001,42,0,person,0.7228086590766907,417.1425476074219,174.97415161132812,534.411376953125,372.6923522949219,False
segment_001,42,0,person,0.8537471890449524,266.62335205078125,190.0276336669922,383.8612060546875,427.8575744628906,False
segment_001,43,0,person,0.8182746171951294,415.5174255371094,177.3400421142578,534.6222534179688,375.1269836425781,False
segment_001,43,0,person,0.8598467111587524,264.27947998046875,194.00213623046875,384.5895080566406,437.08685302734375,False
segment_001,44,0,person,0.8280860781669617,414.1807861328125,175.39459228515625,532.1134643554688,374.3819580078125,False
segment_001,44,0,person,0.884172797203064,261.8778381347656,189.8956756591797,381.5569152832031,435.9360656738281,False
segment_001,44,25,umbrella,0.34539395570755005,1.420461893081665,1.477048397064209,587.1727294921875,192.31153869628906,False
segment_001,45,0,person,0.7835068702697754,423.8015441894531,173.87728881835938,549.1941528320312,373.75152587890625,False
segment_001,45,0,person,0.8969087600708008,269.3193054199219,190.0775909423828,392.05224609375,441.82501220703125,False
segment_001,45,25,umbrella,0.43974772095680237,4.151673316955566,0.03497490659356117,611.3623046875,193.26817321777344,False
segment_001,46,26,handbag,0.10973740369081497,437.9925231933594,181.557373046875,576.1077880859375,387.3556213378906,False
segment_001,46,0,person,0.8701993823051453,278.96917724609375,197.50277709960938,403.52197265625,456.31170654296875,False
segment_001,46,25,umbrella,0.23135676980018616,8.90025806427002,1.9689838886260986,625.4038696289062,209.11105346679688,False
segment_001,47,0,person,0.5824057459831238,450.8921813964844,186.4743194580078,605.9080200195312,397.3396911621094,False
segment_001,47,0,person,0.8456254601478577,283.6942443847656,202.31443786621094,412.7117919921875,473.28271484375,False
segment_001,48,0,person,0.8371276259422302,461.27618408203125,190.97341918945312,632.699462890625,406.3445739746094,False
segment_001,48,0,person,0.877720832824707,283.3081970214844,209.62750244140625,420.4726257324219,480.0,False
segment_001,49,0,person,0.28799813985824585,463.01947021484375,160.75999450683594,640.0,412.1020202636719,False
segment_001,49,0,person,0.7089159488677979,271.8179016113281,214.6142578125,417.0655822753906,480.0,False
segment_001,50,2,car,0.14507164061069489,463.21124267578125,164.18917846679688,640.0,423.8251647949219,False
segment_001,50,0,person,0.8868445158004761,257.85089111328125,225.4747314453125,411.23040771484375,480.0,False
segment_001,51,0,person,0.17815081775188446,467.9938659667969,179.56739807128906,640.0,397.9623107910156,False
segment_001,51,0,person,0.9022397994995117,250.0417938232422,223.04562377929688,414.7781066894531,480.0,False
segment_001,52,0,person,0.32121551036834717,478.4287414550781,192.9117431640625,640.0,385.24285888671875,False
segment_001,52,0,person,0.867922842502594,245.87380981445312,223.75955200195312,418.2262268066406,480.0,False
segment_001,53,0,person,0.3380889594554901,484.800048828125,195.52362060546875,640.0,382.05108642578125,False
segment_001,53,0,person,0.8702619671821594,239.83189392089844,223.1893768310547,417.7878112792969,480.0,False
segment_001,54,0,person,0.4558583199977875,488.8019714355469,199.10789489746094,640.0,384.1467590332031,False
segment_001,54,0,person,0.8482699990272522,237.00537109375,226.2821044921875,419.473388671875,480.0,False
segment_001,55,0,person,0.3185282051563263,488.0694885253906,206.17002868652344,640.0,387.1650695800781,False
segment_001,55,0,person,0.9154340028762817,232.3953857421875,231.54666137695312,417.55438232421875,480.0,False
segment_001,56,0,person,0.37130793929100037,479.9746398925781,200.60855102539062,638.2816772460938,388.5609436035156,False
segment_001,56,0,person,0.9150698184967041,225.23760986328125,236.8185577392578,411.8773193359375,479.8267517089844,False
segment_001,57,0,person,0.4751763343811035,475.3516540527344,211.02281188964844,638.5817260742188,388.6379089355469,False
segment_001,57,0,person,0.9149431586265564,223.75257873535156,237.6212615966797,411.41717529296875,477.7370910644531,False
segment_001,58,0,person,0.6563814282417297,475.29132080078125,215.38133239746094,639.3237915039062,410.4453125,False
segment_001,58,0,person,0.9099358916282654,226.3360595703125,237.7559051513672,412.1946105957031,476.86065673828125,False
segment_001,59,0,person,0.6310663819313049,479.253173828125,216.1986541748047,640.0,433.5445861816406,False
segment_001,59,0,person,0.9149863123893738,232.98927307128906,237.30043029785156,416.33148193359375,476.6885070800781,False
segment_001,60,0,person,0.522767186164856,476.8000183105469,212.36978149414062,639.2544555664062,458.1624450683594,False
segment_001,60,0,person,0.9143527746200562,235.6084747314453,234.5899658203125,415.6382751464844,475.66070556640625,False
segment_001,61,0,person,0.8395759463310242,468.1707763671875,212.7725067138672,636.297119140625,470.5483093261719,False
segment_001,61,0,person,0.8991079330444336,234.90443420410156,228.3252716064453,408.5871887207031,474.3915710449219,False
segment_001,62,0,person,0.8230984807014465,460.203369140625,208.80198669433594,626.83447265625,473.4403381347656,False
segment_001,62,0,person,0.8654751777648926,238.0563507080078,218.87399291992188,402.8761291503906,472.09619140625,False
segment_001,63,0,person,0.8327109217643738,456.7568054199219,200.46656799316406,610.956298828125,460.63775634765625,False
segment_001,63,0,person,0.8543150424957275,247.47003173828125,209.88442993164062,403.6842346191406,471.3285827636719,False
segment_001,64,0,person,0.7536625862121582,456.68548583984375,188.25010681152344,600.598388671875,439.38861083984375,False
segment_001,64,0,person,0.7617909908294678,257.3927001953125,198.6662139892578,405.52410888671875,470.10040283203125,False
segment_001,65,0,person,0.7242764234542847,455.09185791015625,168.50743103027344,591.6552124023438,409.2313537597656,False
segment_001,65,0,person,0.7332121729850769,266.0332946777344,180.44049072265625,405.89971923828125,450.9953918457031,False
segment_001,66,0,person,0.6273008584976196,450.614013671875,146.25440979003906,579.5936279296875,379.6538391113281,False
segment_001,66,0,person,0.8197110891342163,271.3293151855469,160.50584411621094,401.8303527832031,414.76531982421875,False
segment_001,67,0,person,0.6332321763038635,447.90380859375,126.9573974609375,571.9183349609375,352.70184326171875,False
segment_001,67,0,person,0.8172701001167297,275.38751220703125,141.00302124023438,399.3745422363281,379.8890075683594,False
segment_001,68,0,person,0.8229423761367798,448.8370361328125,111.44143676757812,570.7277221679688,333.74456787109375,False
segment_001,68,0,person,0.7558408379554749,281.0976257324219,130.73114013671875,400.4753112792969,361.94879150390625,False
segment_001,69,0,person,0.8069128394126892,451.8162841796875,95.07244873046875,573.2119140625,314.0218505859375,False
segment_001,69,0,person,0.8083873391151428,286.7391662597656,116.21990203857422,403.2410888671875,341.51214599609375,False
segment_001,70,0,person,0.8487491607666016,457.8172607421875,81.4564208984375,577.8492431640625,302.08612060546875,False
segment_001,70,0,person,0.5178645253181458,293.2646484375,109.1363296508789,406.8707580566406,329.6446838378906,False
segment_001,71,0,person,0.856234073638916,460.85174560546875,68.32882690429688,579.2039794921875,290.14642333984375,False
segment_001,71,0,person,0.2370191365480423,295.69140625,111.24015045166016,408.4111633300781,316.84735107421875,False
segment_001,72,0,person,0.846976101398468,455.0695495605469,61.761192321777344,572.2030639648438,282.0391540527344,False
segment_001,72,0,person,0.22600242495536804,292.1961669921875,115.54583740234375,403.47412109375,312.5425109863281,False
segment_001,73,0,person,0.4700504541397095,446.7308654785156,52.87538528442383,560.7960815429688,270.0855712890625,False
segment_001,73,0,person,0.14625051617622375,285.07958984375,111.96918487548828,396.491943359375,301.7276306152344,False
segment_001,74,0,person,0.4512973129749298,441.89703369140625,35.01164627075195,551.9271850585938,252.2765655517578,False
segment_001,74,62,tv,0.5567891001701355,149.56602478027344,194.319091796875,200.5454559326172,263.8705749511719,False
segment_001,75,0,person,0.20356042683124542,440.498046875,17.246767044067383,549.5445556640625,235.3900604248047,False
segment_001,75,62,tv,0.49033722281455994,142.56231689453125,175.385498046875,197.7298126220703,249.14605712890625,False
segment_001,76,0,person,0.5901695489883423,444.4676208496094,8.894420623779297,554.1943359375,228.94866943359375,False
segment_001,76,62,tv,0.3590961694717407,145.94244384765625,170.26039123535156,202.63320922851562,243.78848266601562,False
segment_001,77,62,tv,0.4138864278793335,149.07102966308594,166.058349609375,208.0645294189453,238.8456268310547,False
segment_001,77,28,suitcase,0.49265000224113464,2.0940864086151123,298.0745849609375,81.61089324951172,451.37457275390625,False
segment_001,78,62,tv,0.385172575712204,152.345458984375,160.8717498779297,216.62449645996094,233.10009765625,False
segment_001,78,28,suitcase,0.3541053831577301,3.861111640930176,289.4436950683594,99.73372650146484,460.42510986328125,False
segment_001,79,62,tv,0.3621174991130829,158.15245056152344,161.2510223388672,225.5048065185547,234.9524383544922,False
segment_001,79,28,suitcase,0.36003926396369934,3.6993348598480225,289.9255065917969,113.72428131103516,464.48016357421875,False
segment_001,79,0,person,0.5251280665397644,455.62371826171875,0.0,574.8223266601562,187.87826538085938,False
segment_001,80,62,tv,0.4432680308818817,151.37265014648438,161.50177001953125,220.2554168701172,236.16856384277344,False
segment_001,80,28,suitcase,0.35829609632492065,0.0,295.3761291503906,109.22965240478516,473.246337890625,False
segment_001,80,0,person,0.15667308866977692,453.21588134765625,0.0,568.9351806640625,184.30210876464844,False
segment_001,81,62,tv,0.23685146868228912,138.0535430908203,159.2794647216797,208.28439331054688,236.04248046875,False
segment_001,81,0,person,0.44308194518089294,444.2095031738281,0.0,556.5852661132812,180.70901489257812,False
segment_001,81,0,person,0.3482269048690796,271.69110107421875,2.195866584777832,425.5597839355469,227.15196228027344,False
segment_001,82,62,tv,0.4293651282787323,131.8545379638672,154.14108276367188,204.13995361328125,233.32302856445312,False
segment_001,82,0,person,0.473015695810318,441.2120361328125,0.0,551.1171875,176.1796875,False
segment_001,82,0,person,0.3900919258594513,262.1897277832031,0.0,407.6304931640625,224.48890686035156,False
segment_001,83,62,tv,0.4027523696422577,131.78892517089844,150.9412384033203,204.5498809814453,233.73049926757812,False
segment_001,83,0,person,0.4763854146003723,442.936767578125,1.8666850328445435,551.4873657226562,180.4530792236328,False
segment_001,83,0,person,0.16305840015411377,256.8844909667969,0.0,398.9228820800781,226.3113555908203,False
segment_001,84,62,tv,0.2674473822116852,132.84156799316406,148.9636688232422,204.91941833496094,233.09144592285156,False
segment_001,84,0,person,0.4426058232784271,444.7880859375,3.455589771270752,553.0806884765625,186.1953582763672,False
segment_001,84,0,person,0.4900150001049042,267.9398193359375,0.0,395.80841064453125,229.35507202148438,False
segment_001,85,62,tv,0.2484530806541443,135.30506896972656,151.4888916015625,206.75352478027344,232.76194763183594,False
segment_001,85,0,person,0.3545662760734558,447.4290771484375,3.0588061809539795,555.5376586914062,189.16323852539062,False
segment_001,85,0,person,0.29831060767173767,272.9217834472656,0.0,396.3116455078125,229.23741149902344,False
segment_001,85,28,suitcase,0.3495325446128845,0.5894674062728882,303.9952392578125,92.56724548339844,467.3523864746094,False
segment_001,86,62,tv,0.4322286546230316,138.94029235839844,153.70050048828125,208.06251525878906,232.884033203125,False
segment_001,86,0,person,0.44552165269851685,449.6380615234375,2.5183773040771484,557.6563110351562,190.48117065429688,False
segment_001,86,0,person,0.5049929618835449,276.3363037109375,0.0,397.4313659667969,229.84776306152344,False
segment_001,86,28,suitcase,0.22514446079730988,0.9470123648643494,298.1624755859375,93.69198608398438,465.337890625,False
segment_001,87,62,tv,0.29845449328422546,140.41746520996094,154.3094482421875,208.4797821044922,232.24664306640625,False
segment_001,87,0,person,0.38248616456985474,450.84844970703125,2.090365171432495,559.1674194335938,193.01634216308594,False
segment_001,87,0,person,0.14293411374092102,277.6446533203125,0.0,399.13262939453125,230.9992218017578,False
segment_001,87,28,suitcase,0.10912825912237167,0.4804649353027344,298.5836181640625,93.8273696899414,462.91375732421875,False
segment_001,88,62,tv,0.3751775622367859,140.12124633789062,154.20599365234375,208.72933959960938,232.01710510253906,False
segment_001,88,0,person,0.35337305068969727,451.4133605957031,1.4044244289398193,559.5827026367188,194.89974975585938,False
segment_001,88,0,person,0.627323567867279,233.26797485351562,0.0,400.7840881347656,232.25473022460938,False
segment_001,88,28,suitcase,0.22820839285850525,0.0,301.981689453125,92.04983520507812,462.6184387207031,False
segment_001,89,62,tv,0.6107447147369385,138.95001220703125,154.33790588378906,206.7028350830078,232.97438049316406,False
segment_001,89,0,person,0.34931427240371704,450.42889404296875,1.184581995010376,558.6561889648438,196.81629943847656,False
segment_001,89,22,zebra,0.10566183179616928,255.81478881835938,0.0,399.46466064453125,233.60194396972656,False
segment_001,89,28,suitcase,0.4655778110027313,0.0,302.7947082519531,88.45109558105469,462.2881774902344,False
segment_001,90,62,tv,0.4954286515712738,137.84182739257812,155.33189392089844,204.9134063720703,234.89501953125,False
segment_001,90,0,person,0.4568496346473694,448.8026123046875,1.6987965106964111,557.304931640625,199.89430236816406,False
segment_001,90,28,suitcase,0.6319412589073181,0.0,302.15875244140625,84.54740142822266,459.5578308105469,False
segment_001,91,62,tv,0.507774829864502,135.28257751464844,156.60671997070312,201.6658935546875,234.13180541992188,False
segment_001,91,0,person,0.3279658854007721,445.4784851074219,1.7861744165420532,554.0986938476562,201.9263916015625,False
segment_001,91,28,suitcase,0.4517190456390381,0.0,300.8980712890625,79.7374267578125,457.3622741699219,False
segment_001,92,62,tv,0.5473107695579529,131.7646942138672,158.38327026367188,196.8969268798828,235.98733520507812,False
segment_001,92,0,person,0.3296612799167633,436.0252380371094,2.503781795501709,549.6085815429688,207.85726928710938,False
segment_001,92,28,suitcase,0.5237627029418945,0.0,308.2030944824219,71.18653106689453,451.2841491699219,False
segment_001,93,62,tv,0.5310627222061157,129.00942993164062,161.6966094970703,192.5703887939453,240.48898315429688,False
segment_001,93,0,person,0.5275130271911621,432.27313232421875,3.534040689468384,545.01318359375,214.78883361816406,False
segment_001,93,28,suitcase,0.5768505334854126,0.0,315.8318786621094,63.0681037902832,449.3949279785156,False
segment_001,93,0,person,0.4374861419200897,268.6502380371094,5.4080047607421875,386.82763671875,248.3138427734375,False
segment_001,94,62,tv,0.38570502400398254,125.78947448730469,167.0189208984375,191.36801147460938,245.22850036621094,False
segment_001,94,0,person,0.105226069688797,425.26263427734375,2.5322299003601074,541.546875,218.9813995361328,False
segment_001,94,28,suitcase,0.6350837349891663,0.0,323.2556457519531,61.04602813720703,453.90289306640625,False
segment_001,94,0,person,0.12493229657411575,267.91192626953125,8.977106094360352,383.9665832519531,253.264404296875,False
segment_001,95,62,tv,0.4229869544506073,125.53217315673828,170.15524291992188,191.0244903564453,248.40283203125,False
segment_001,95,0,person,0.28687456250190735,428.28607177734375,2.5198822021484375,540.6701049804688,220.0543975830078,False
segment_001,95,28,suitcase,0.5960590839385986,1.2048851251602173,327.0289611816406,61.8571891784668,457.93743896484375,False
segment_001,95,22,zebra,0.23355905711650848,267.8099365234375,9.864686965942383,384.29083251953125,255.70895385742188,False
segment_001,96,62,tv,0.3122560679912567,125.04761505126953,167.7347869873047,191.590087890625,245.7548828125,False
segment_001,96,0,person,0.4082351624965668,429.1426696777344,0.0,540.9419555664062,212.0024871826172,False
segment_001,96,28,suitcase,0.5873733758926392,1.722853422164917,326.4502868652344,65.63180541992188,457.9412536621094,False
segment_001,97,62,tv,0.21672450006008148,120.8516845703125,163.01519775390625,189.33811950683594,242.61883544921875,False
segment_001,97,0,person,0.24140526354312897,427.8104248046875,0.0,539.7727661132812,208.08729553222656,False
segment_001,97,28,suitcase,0.6195574402809143,0.5082913041114807,325.2331848144531,64.87751007080078,457.30096435546875,False
segment_001,98,62,tv,0.505297839641571,120.61328125,161.65475463867188,189.1295623779297,242.73646545410156,False
segment_001,98,0,person,0.2036309838294983,425.5744934082031,0.0,540.3872680664062,206.72116088867188,False
segment_001,98,28,suitcase,0.6005848050117493,0.7034245729446411,324.7201843261719,65.5826644897461,456.9696044921875,False
segment_001,99,62,tv,0.615932822227478,118.4211196899414,161.82566833496094,187.9385223388672,243.26708984375,False
segment_001,99,0,person,0.3527558147907257,427.66748046875,0.0,539.8896484375,207.09112548828125,False
segment_001,99,28,suitcase,0.6783003211021423,0.31151366233825684,324.79168701171875,63.48027038574219,457.6532897949219,False
segment_001,100,62,tv,0.49429747462272644,117.13361358642578,161.66786193847656,185.18206787109375,241.92005920410156,False
segment_001,100,0,person,0.19173839688301086,426.58392333984375,0.23114798963069916,538.5272216796875,207.82501220703125,False
segment_001,100,28,suitcase,0.6405960917472839,0.0,324.0231018066406,61.86513137817383,457.337890625,False
segment_001,101,62,tv,0.5455783605575562,116.75101470947266,162.55368041992188,183.33834838867188,241.8734588623047,False
segment_001,101,0,person,0.30560365319252014,426.0766906738281,0.1409648209810257,536.5033569335938,207.28427124023438,False
segment_001,101,28,suitcase,0.6025345921516418,0.0,325.3905334472656,61.062660217285156,457.6593322753906,False
segment_001,102,62,tv,0.4001309275627136,115.19181823730469,161.68637084960938,182.388671875,241.94798278808594,False
segment_001,102,0,person,0.25106915831565857,424.12872314453125,0.3548803925514221,534.79296875,207.2576446533203,False
segment_001,102,28,suitcase,0.577426016330719,0.18443387746810913,326.002197265625,60.70179748535156,456.01873779296875,False
segment_001,103,62,tv,0.2361544370651245,111.78741455078125,160.42140197753906,179.65896606445312,241.4056854248047,False
segment_001,103,28,suitcase,0.6385624408721924,0.0,325.0668640136719,57.19878387451172,453.2117614746094,False
segment_001,104,62,tv,0.334164023399353,109.34272003173828,160.53878784179688,177.15748596191406,242.2921142578125,False
segment_001,104,28,suitcase,0.46303895115852356,0.0,324.8539733886719,53.71631622314453,451.6371154785156,False
segment_001,105,62,tv,0.4250580072402954,115.19783782958984,166.58209228515625,180.61485290527344,246.279296875,False
segment_001,105,28,suitcase,0.4945468306541443,1.280491590499878,327.7650146484375,52.98933029174805,453.4306640625,False
segment_001,106,62,tv,0.3974311053752899,129.40396118164062,178.00389099121094,190.34336853027344,255.023681640625,False
segment_001,106,28,suitcase,0.3425070345401764,3.870337963104248,331.5727844238281,55.80628967285156,456.563232421875,False
segment_001,106,0,person,0.4308248460292816,272.1292724609375,32.399696350097656,385.1581115722656,269.0511474609375,False
segment_001,107,62,tv,0.5750564932823181,158.7110137939453,198.35951232910156,212.51980590820312,272.48291015625,False
segment_001,107,0,person,0.257968544960022,293.83599853515625,60.8244743347168,404.2769775390625,292.81158447265625,False
segment_001,107,77,teddy bear,0.3691832423210144,454.4046325683594,44.53377151489258,564.857666015625,261.386474609375,False
segment_001,108,62,tv,0.19029900431632996,188.93521118164062,224.2052459716797,233.0648193359375,291.3619079589844,False
segment_001,108,0,person,0.42747172713279724,313.106689453125,60.83344268798828,427.80792236328125,321.5419616699219,False
segment_001,108,0,person,0.5119689106941223,476.3088684082031,70.34857177734375,588.4232177734375,290.6609802246094,False
segment_001,109,0,person,0.6118358373641968,323.261474609375,92.33660888671875,439.7851867675781,337.27716064453125,False
segment_001,109,0,person,0.43126150965690613,491.007568359375,82.05632781982422,607.4924926757812,307.5421447753906,False
segment_001,109,0,person,0.38090282678604126,318.4869079589844,58.25606918334961,476.61627197265625,338.82012939453125,False
segment_001,110,0,person,0.6072267889976501,324.9218444824219,113.06942749023438,446.63787841796875,347.72503662109375,False
segment_001,110,0,person,0.6611019968986511,495.36553955078125,86.27281188964844,617.6962890625,314.89886474609375,False
segment_001,110,0,person,0.4619426131248474,322.2266845703125,65.61088562011719,473.3028564453125,349.1716613769531,False
segment_001,111,0,person,0.6408781409263611,322.822998046875,129.16299438476562,444.9622497558594,361.1431579589844,False
segment_001,111,0,person,0.7475607395172119,494.9518737792969,97.98455047607422,617.9623413085938,328.1954040527344,False
segment_001,111,0,person,0.19781434535980225,319.1651306152344,78.82164001464844,487.47747802734375,361.9190673828125,False
segment_001,112,0,person,0.745459258556366,319.8094787597656,130.95533752441406,441.32049560546875,377.58477783203125,False
segment_001,112,0,person,0.5718480944633484,491.84515380859375,112.8237075805664,614.7801513671875,343.6007385253906,False
segment_001,113,0,person,0.7045624256134033,316.6282043457031,146.48117065429688,438.700927734375,389.61627197265625,False
segment_001,113,0,person,0.6850137114524841,487.9635925292969,124.70756530761719,611.5071411132812,355.7764892578125,False
segment_001,114,0,person,0.7721486687660217,315.5166320800781,156.70716857910156,438.30548095703125,397.1980285644531,False
segment_001,114,0,person,0.6330608129501343,487.7678527832031,132.7027130126953,611.7634887695312,363.97430419921875,False
segment_001,115,0,person,0.8407425284385681,315.0455322265625,161.2474822998047,438.5181884765625,408.65252685546875,False
segment_001,115,0,person,0.6646071076393127,488.2862243652344,142.441650390625,612.2721557617188,375.2885437011719,False
segment_001,116,0,person,0.892325758934021,314.70208740234375,170.31944274902344,442.6162414550781,420.5841064453125,False
segment_001,116,0,person,0.7313435673713684,489.6123962402344,150.00523376464844,615.98681640625,381.456298828125,False
segment_001,117,0,person,0.8506864309310913,312.5068054199219,172.0288848876953,440.7752685546875,428.6737976074219,False
segment_001,117,0,person,0.783553957939148,488.35931396484375,156.83432006835938,615.3795166015625,391.2690124511719,False
segment_001,118,0,person,0.8456020951271057,309.196533203125,171.00018310546875,438.7577819824219,436.53216552734375,False
segment_001,118,0,person,0.8077717423439026,486.50091552734375,161.9271697998047,613.9850463867188,397.9836730957031,False
segment_001,119,0,person,0.8232768177986145,295.134765625,175.60134887695312,424.4573059082031,444.87677001953125,False
segment_001,119,0,person,0.6467975974082947,472.2776184082031,171.83245849609375,596.592041015625,407.25390625,False
segment_001,120,0,person,0.8642852902412415,281.6466979980469,183.6936798095703,410.2242126464844,446.9242248535156,False
segment_001,120,0,person,0.5236629843711853,456.22381591796875,177.77947998046875,579.7272338867188,409.18255615234375,False
segment_001,121,0,person,0.8564784526824951,277.8462219238281,179.8365478515625,403.75,437.8966064453125,False
segment_001,121,0,person,0.6208403706550598,449.9335632324219,178.2011260986328,570.9659423828125,405.1929626464844,False
