video_name,frame_number,face_id,confidence,x1,y1,x2,y2
segment_001,49,3,371.1962890625,575,308,640,398
segment_001,49,4,366.5347595214844,575,308,640,398
segment_001,49,5,366.073486328125,575,308,640,398
segment_001,49,6,259.5663146972656,575,308,640,398
segment_001,49,7,253.33860778808594,575,308,640,398
segment_001,49,8,250.21926879882812,575,308,640,398
segment_001,49,9,249.95086669921875,575,308,640,398
segment_001,49,10,247.47781372070312,575,308,640,398
segment_001,49,11,0.5859538912773132,575,308,640,398
segment_001,53,1,92.65890502929688,322,196,374,264
segment_001,53,2,92.00566101074219,322,196,374,264
segment_001,53,3,91.36888122558594,322,196,374,264
segment_001,53,4,90.85443115234375,322,196,374,264
segment_001,53,5,89.91387939453125,322,196,374,264
segment_001,53,6,88.37477111816406,322,196,374,264
segment_001,53,7,88.26962280273438,322,196,374,264
segment_001,53,8,84.28211212158203,322,196,374,264
segment_001,53,9,81.99217987060547,322,196,374,264
segment_001,53,10,81.68218994140625,322,196,374,264
segment_001,53,11,0.2697296142578125,322,196,374,264
segment_001,61,1,297.1455078125,550,392,640,480
segment_001,61,2,294.5688781738281,550,392,640,480
segment_001,61,3,286.7530212402344,550,392,640,480
segment_001,61,4,282.04150390625,550,392,640,480
segment_001,61,5,275.46258544921875,550,392,640,480
segment_001,61,6,266.285400390625,550,392,640,480
segment_001,61,7,256.4936218261719,550,392,640,480
segment_001,61,8,255.91744995117188,550,392,640,480
segment_001,61,9,255.11473083496094,550,392,640,480
segment_001,61,10,241.00460815429688,550,392,640,480
segment_001,61,11,0.4649193286895752,550,392,640,480
segment_001,65,1,169.5475616455078,280,0,394,27
segment_001,65,2,156.520751953125,280,0,394,27
segment_001,65,3,154.18331909179688,280,0,394,27
segment_001,65,4,148.73699951171875,280,0,394,27
segment_001,65,5,138.86895751953125,280,0,394,27
segment_001,65,6,39.24580383300781,280,0,394,27
segment_001,65,7,34.276145935058594,280,0,394,27
segment_001,65,8,29.990676879882812,280,0,394,27
segment_001,65,9,21.336788177490234,280,0,394,27
segment_001,65,10,10.726740837097168,280,0,394,27
segment_001,65,11,0.4533379077911377,280,0,394,27
segment_001,71,1,210.58282470703125,332,266,380,326
segment_001,71,2,209.90040588378906,332,266,380,326
segment_001,71,3,204.68409729003906,332,266,380,326
segment_001,71,4,198.80320739746094,332,266,380,326
segment_001,71,5,198.77743530273438,332,266,380,326
segment_001,71,6,198.62850952148438,332,266,380,326
segment_001,71,7,198.4504852294922,332,266,380,326
segment_001,71,8,198.4385528564453,332,266,380,326
segment_001,71,9,197.9276580810547,332,266,380,326
segment_001,71,10,197.2353515625,332,266,380,326
segment_001,71,11,0.5410913228988647,332,266,380,326
segment_001,72,1,354.3900451660156,487,209,539,270
segment_001,72,2,350.59375,487,209,539,270
segment_001,72,3,350.1467590332031,487,209,539,270
segment_001,72,4,349.52099609375,487,209,539,270
segment_001,72,5,347.5911560058594,487,209,539,270
segment_001,72,6,223.1558074951172,487,209,539,270
segment_001,72,7,223.11959838867188,487,209,539,270
segment_001,72,8,218.41954040527344,487,209,539,270
segment_001,72,9,209.58645629882812,487,209,539,270
segment_001,72,10,208.8618621826172,487,209,539,270
segment_001,72,11,132.24864196777344,327,254,376,316
segment_001,72,12,132.0611114501953,327,254,376,316
segment_001,72,13,129.08303833007812,327,254,376,316
segment_001,72,14,127.18553924560547,327,254,376,316
segment_001,72,15,126.51781463623047,327,254,376,316
segment_001,72,16,126.10067749023438,327,254,376,316
segment_001,72,17,126.02595520019531,327,254,376,316
segment_001,72,18,125.153564453125,327,254,376,316
segment_001,72,19,124.76158905029297,327,254,376,316
segment_001,72,20,124.6415023803711,327,254,376,316
segment_001,72,21,0.6719855666160583,487,209,539,270
segment_001,72,22,0.3494689464569092,327,254,376,316
segment_001,74,1,100.4383773803711,325,0,360,34
segment_001,74,2,100.3546371459961,325,0,360,34
segment_001,74,3,99.61585998535156,325,0,360,34
segment_001,74,4,97.57979583740234,325,0,360,34
segment_001,74,5,96.68412780761719,325,0,360,34
segment_001,74,6,29.01760482788086,325,0,360,34
segment_001,74,7,28.836139678955078,325,0,360,34
segment_001,74,8,26.80080223083496,325,0,360,34
segment_001,74,9,23.69723129272461,325,0,360,34
segment_001,74,10,23.497547149658203,325,0,360,34
segment_001,74,11,0.28003114461898804,325,0,360,34
segment_001,76,1,186.06143188476562,469,147,516,201
segment_001,76,2,183.5676727294922,469,147,516,201
segment_001,76,3,183.3778076171875,469,147,516,201
segment_001,76,4,183.16551208496094,469,147,516,201
segment_001,76,5,181.3732452392578,469,147,516,201
segment_001,76,6,171.34390258789062,317,190,364,250
segment_001,76,7,170.3648223876953,317,190,364,250
segment_001,76,8,170.3587646484375,317,190,364,250
segment_001,76,9,169.50331115722656,317,190,364,250
segment_001,76,10,169.06968688964844,317,190,364,250
segment_001,76,11,150.06996154785156,317,190,364,250
segment_001,76,12,149.7895050048828,317,190,364,250
segment_001,76,13,146.3629913330078,317,190,364,250
segment_001,76,14,141.21092224121094,317,190,364,250
segment_001,76,15,140.71218872070312,317,190,364,250
segment_001,76,16,97.69710540771484,469,147,516,201
segment_001,76,17,95.99999237060547,469,147,516,201
segment_001,76,18,94.07344818115234,469,147,516,201
segment_001,76,19,91.09593200683594,469,147,516,201
segment_001,76,20,89.63308715820312,469,147,516,201
segment_001,76,21,0.4836065173149109,317,190,364,250
segment_001,76,22,0.36573854088783264,469,147,516,201
segment_001,77,1,265.211669921875,325,183,367,238
segment_001,77,2,264.9427795410156,325,183,367,238
segment_001,77,3,263.9181823730469,325,183,367,238
segment_001,77,4,263.4424133300781,325,183,367,238
segment_001,77,5,261.6475830078125,325,183,367,238
segment_001,77,6,222.89044189453125,325,183,367,238
segment_001,77,7,222.2737579345703,325,183,367,238
segment_001,77,8,216.23057556152344,325,183,367,238
segment_001,77,9,207.7925567626953,325,183,367,238
segment_001,77,10,207.5897979736328,325,183,367,238
segment_001,77,11,0.7471592426300049,325,183,367,238
segment_001,78,1,220.5481414794922,328,156,374,221
segment_001,78,2,220.3436737060547,328,156,374,221
segment_001,78,3,219.33790588378906,328,156,374,221
segment_001,78,4,218.60374450683594,328,156,374,221
segment_001,78,5,218.1486053466797,328,156,374,221
segment_001,78,6,171.0303955078125,328,156,374,221
segment_001,78,7,170.0879364013672,328,156,374,221
segment_001,78,8,165.7021942138672,328,156,374,221
segment_001,78,9,157.1503143310547,328,156,374,221
segment_001,78,10,156.54928588867188,328,156,374,221
segment_001,78,11,0.6108311414718628,328,156,374,221
segment_001,79,1,247.78411865234375,334,156,383,216
segment_001,79,2,246.45013427734375,334,156,383,216
segment_001,79,3,245.84632873535156,334,156,383,216
segment_001,79,4,245.1908416748047,334,156,383,216
segment_001,79,5,244.91139221191406,334,156,383,216
segment_001,79,6,186.76612854003906,334,156,383,216
segment_001,79,7,184.7744140625,334,156,383,216
segment_001,79,8,180.79367065429688,334,156,383,216
segment_001,79,9,174.32154846191406,334,156,383,216
segment_001,79,10,172.95089721679688,334,156,383,216
segment_001,79,11,0.6701156497001648,334,156,383,216
segment_001,80,1,160.26614379882812,329,151,378,216
segment_001,80,2,159.9855499267578,329,151,378,216
segment_001,80,3,159.81396484375,329,151,378,216
segment_001,80,4,159.40078735351562,329,151,378,216
segment_001,80,5,159.05284118652344,329,151,378,216
segment_001,80,6,120.97982788085938,329,151,378,216
segment_001,80,7,119.92033386230469,329,151,378,216
segment_001,80,8,116.40719604492188,329,151,378,216
segment_001,80,9,111.30366516113281,329,151,378,216
segment_001,80,10,110.71505737304688,329,151,378,216
segment_001,80,11,0.43796736001968384,329,151,378,216
segment_001,81,1,137.80191040039062,322,150,368,213
segment_001,81,2,137.73974609375,322,150,368,213
segment_001,81,3,137.4610137939453,322,150,368,213
segment_001,81,4,136.80235290527344,322,150,368,213
segment_001,81,5,136.50238037109375,322,150,368,213
segment_001,81,6,105.25755310058594,322,150,368,213
segment_001,81,7,104.13993072509766,322,150,368,213
segment_001,81,8,101.35440063476562,322,150,368,213
segment_001,81,9,98.2097396850586,322,151,368,212
segment_001,81,10,97.43755340576172,322,151,368,212
segment_001,81,11,0.3874845802783966,322,150,368,213
segment_001,82,1,262.40826416015625,317,143,365,208
segment_001,82,2,261.5606994628906,317,143,365,208
segment_001,82,3,260.4601745605469,317,143,365,208
segment_001,82,4,259.0168151855469,317,143,365,208
segment_001,82,5,258.9355163574219,317,143,365,208
segment_001,82,6,199.74368286132812,317,143,365,208
segment_001,82,7,199.4492950439453,317,143,365,208
segment_001,82,8,193.70968627929688,317,143,365,208
segment_001,82,9,182.88357543945312,317,143,365,208
segment_001,82,10,182.795654296875,317,143,365,208
segment_001,82,11,0.7460322380065918,317,143,365,208
segment_001,83,1,146.8748321533203,320,148,366,208
segment_001,83,2,145.71046447753906,320,148,366,208
segment_001,83,3,145.31552124023438,320,148,366,208
segment_001,83,4,145.18182373046875,320,148,366,208
segment_001,83,5,143.8191680908203,320,148,366,208
segment_001,83,6,111.92449188232422,320,148,366,208
segment_001,83,7,111.4440689086914,320,148,366,208
segment_001,83,8,108.10736846923828,320,148,366,208
segment_001,83,9,102.80794525146484,320,148,366,208
segment_001,83,10,102.4420394897461,320,148,366,208
segment_001,83,11,0.41408082842826843,320,148,366,208
segment_001,84,1,149.47503662109375,319,149,364,216
segment_001,84,2,148.70509338378906,319,149,364,216
segment_001,84,3,148.00430297851562,319,149,364,216
segment_001,84,4,147.99717712402344,319,149,364,216
segment_001,84,5,147.83067321777344,319,149,364,216
segment_001,84,6,116.32447052001953,319,149,364,216
segment_001,84,7,115.32843780517578,319,149,364,216
segment_001,84,8,112.6441421508789,319,149,364,216
segment_001,84,9,106.95185089111328,319,149,364,216
segment_001,84,10,106.12450408935547,319,149,364,216
segment_001,84,11,0.42322197556495667,319,149,364,216
segment_001,85,1,203.25782775878906,469,88,520,147
segment_001,85,2,203.1636199951172,469,88,520,147
segment_001,85,3,202.64437866210938,469,88,520,147
segment_001,85,4,202.29644775390625,469,88,520,147
segment_001,85,5,201.91696166992188,469,88,520,147
segment_001,85,6,83.52332305908203,469,88,520,147
segment_001,85,7,83.49858093261719,469,88,520,147
segment_001,85,8,80.81407928466797,469,88,520,147
segment_001,85,9,75.75838470458984,469,88,520,147
segment_001,85,10,75.58668518066406,469,88,520,147
segment_001,85,11,0.4002512991428375,469,88,520,147
segment_001,88,1,130.72808837890625,326,156,371,217
segment_001,88,2,130.1270294189453,326,156,371,217
segment_001,88,3,129.5936279296875,326,156,371,217
segment_001,88,4,129.03756713867188,326,156,371,217
segment_001,88,5,128.58287048339844,326,156,371,217
segment_001,88,6,101.90425109863281,326,156,371,217
segment_001,88,7,100.16165924072266,326,156,371,217
segment_001,88,8,98.01908874511719,326,156,371,217
segment_001,88,9,94.81827545166016,326,157,372,217
segment_001,88,10,93.62104034423828,326,157,372,217
segment_001,88,11,0.36375299096107483,326,156,371,217
segment_001,90,1,153.77330017089844,322,159,367,221
segment_001,90,2,152.27566528320312,322,159,367,221
segment_001,90,3,151.86404418945312,322,159,367,221
segment_001,90,4,151.43446350097656,322,159,367,221
segment_001,90,5,150.3711700439453,322,159,367,221
segment_001,90,6,122.66392517089844,322,159,367,221
segment_001,90,7,121.55918884277344,322,159,367,221
segment_001,90,8,117.99320983886719,322,159,367,221
segment_001,90,9,113.36321258544922,322,159,367,221
segment_001,90,10,112.30810546875,322,159,367,221
segment_001,90,11,0.4329012632369995,322,159,367,221
segment_001,93,1,201.5940399169922,313,174,357,239
segment_001,93,2,201.21334838867188,313,174,357,239
segment_001,93,3,199.9990234375,313,174,357,239
segment_001,93,4,199.77914428710938,313,174,357,239
segment_001,93,5,199.2480010986328,313,174,357,239
segment_001,93,6,175.6552276611328,313,174,357,239
segment_001,93,7,174.90444946289062,313,174,357,239
segment_001,93,8,170.38333129882812,313,174,357,239
segment_001,93,9,163.52658081054688,313,173,357,239
segment_001,93,10,162.99868774414062,313,173,357,239
segment_001,93,11,0.5876643061637878,313,174,357,239
segment_001,94,1,249.34194946289062,312,184,356,245
segment_001,94,2,247.14987182617188,312,184,356,245
segment_001,94,3,246.63377380371094,312,184,356,245
segment_001,94,4,246.55770874023438,312,184,356,245
segment_001,94,5,245.17515563964844,312,184,356,245
segment_001,94,6,222.48770141601562,312,184,356,245
segment_001,94,7,220.7647705078125,312,184,356,245
segment_001,94,8,217.36648559570312,312,184,356,245
segment_001,94,9,208.13111877441406,312,184,356,245
segment_001,94,10,207.0998992919922,312,184,356,245
segment_001,94,11,0.7276978492736816,312,184,356,245
segment_001,95,1,205.9730987548828,312,185,356,248
segment_001,95,2,205.48800659179688,312,185,356,248
segment_001,95,3,204.86366271972656,312,185,356,248
segment_001,95,4,204.37905883789062,312,185,356,248
segment_001,95,5,204.31607055664062,312,185,356,248
segment_001,95,6,185.48561096191406,312,185,356,248
segment_001,95,7,183.77398681640625,312,185,356,248
segment_001,95,8,181.2964630126953,312,185,356,248
segment_001,95,9,174.5285186767578,312,185,356,248
segment_001,95,10,173.3931427001953,312,185,356,248
segment_001,95,11,0.6021918058395386,312,185,356,248
segment_001,96,1,135.8675079345703,311,173,357,243
segment_001,96,2,135.68287658691406,311,173,357,243
segment_001,96,3,135.58033752441406,311,173,357,243
segment_001,96,4,134.74501037597656,311,173,357,243
segment_001,96,5,134.64010620117188,311,173,357,243
segment_001,96,6,118.54705810546875,311,173,357,243
segment_001,96,7,118.15391540527344,311,173,357,243
segment_001,96,8,115.27792358398438,311,173,357,243
segment_001,96,9,109.27578735351562,311,173,357,243
segment_001,96,10,108.9041748046875,311,173,357,243
segment_001,96,11,0.396507203578949,311,173,357,243
segment_001,97,1,160.87478637695312,311,171,357,236
segment_001,97,2,160.56053161621094,311,171,357,236
segment_001,97,3,158.8840789794922,311,171,357,236
segment_001,97,4,158.77133178710938,311,171,357,236
segment_001,97,5,158.46939086914062,311,171,357,236
segment_001,97,6,139.65682983398438,311,171,357,236
segment_001,97,7,137.78668212890625,311,171,357,236
segment_001,97,8,135.6986083984375,311,171,357,236
segment_001,97,9,130.80435180664062,311,171,357,236
segment_001,97,10,129.2222900390625,311,171,357,236
segment_001,97,11,0.47049665451049805,311,171,357,236
segment_001,98,1,169.83897399902344,312,172,357,235
segment_001,98,2,169.4812774658203,312,172,357,235
segment_001,98,3,168.67291259765625,312,172,357,235
segment_001,98,4,167.8844451904297,312,172,357,235
segment_001,98,5,167.5914764404297,312,172,357,235
segment_001,98,6,147.52359008789062,312,172,357,235
segment_001,98,7,145.34031677246094,312,172,357,235
segment_001,98,8,143.14598083496094,312,172,357,235
segment_001,98,9,137.93768310546875,312,172,357,235
segment_001,98,10,136.1531982421875,312,172,357,235
segment_001,98,11,0.49481773376464844,312,172,357,235
segment_001,99,1,130.8335418701172,311,169,357,236
segment_001,99,2,130.49742126464844,311,169,357,236
segment_001,99,3,130.25074768066406,311,169,357,236
segment_001,99,4,129.84498596191406,311,169,357,236
segment_001,99,5,129.34652709960938,311,169,357,236
segment_001,99,6,113.61485290527344,311,169,357,236
segment_001,99,7,112.06161499023438,311,169,357,236
segment_001,99,8,109.926025390625,311,169,357,236
segment_001,99,9,105.75251007080078,311,169,357,236
segment_001,99,10,104.55511474609375,311,169,357,236
segment_001,99,11,0.3831201493740082,311,169,357,236
segment_001,103,1,167.84886169433594,305,180,348,235
segment_001,103,2,165.74038696289062,305,180,348,235
segment_001,103,3,165.6812286376953,305,180,348,235
segment_001,103,4,165.50157165527344,305,180,348,235
segment_001,103,5,163.61822509765625,305,180,348,235
segment_001,103,6,148.86526489257812,305,180,348,235
segment_001,103,7,147.51454162597656,305,180,348,235
segment_001,103,8,144.131591796875,305,180,348,235
segment_001,103,9,139.01353454589844,305,180,348,235
segment_001,103,10,137.94544982910156,305,180,348,235
segment_001,103,11,0.4950416088104248,305,180,348,235
segment_001,105,1,134.8276824951172,308,193,349,247
segment_001,105,2,133.66941833496094,308,193,349,247
segment_001,105,3,132.85108947753906,308,193,349,247
segment_001,105,4,131.9998321533203,308,193,349,247
segment_001,105,5,131.09088134765625,308,193,349,247
segment_001,105,6,123.44963836669922,308,193,349,247
segment_001,105,7,122.02041625976562,308,193,349,247
segment_001,105,8,118.7920913696289,308,193,349,247
segment_001,105,9,115.36932373046875,308,193,349,247
segment_001,105,10,114.33352661132812,308,193,349,247
segment_001,105,11,0.3958296775817871,308,193,349,247
segment_001,107,1,102.4626693725586,330,0,382,47
segment_001,107,2,101.9063491821289,330,0,382,47
segment_001,107,3,101.0263671875,330,0,382,47
segment_001,107,4,100.9078598022461,330,0,382,47
segment_001,107,5,99.73329162597656,330,0,382,47
segment_001,107,6,31.7548770904541,330,0,382,47
segment_001,107,7,31.347837448120117,330,0,382,47
segment_001,107,8,27.20909309387207,330,0,382,47
segment_001,107,9,23.993141174316406,330,0,382,47
segment_001,107,10,23.414522171020508,330,0,382,47
segment_001,107,11,0.2906882166862488,330,0,382,47
segment_001,108,1,158.6173095703125,351,19,402,90
segment_001,108,2,157.07020568847656,351,19,402,90
segment_001,108,3,156.83319091796875,351,19,402,90
segment_001,108,4,155.6555938720703,351,19,402,90
segment_001,108,5,153.88339233398438,351,19,402,90
segment_001,108,6,150.33885192871094,351,273,399,333
segment_001,108,7,149.6560516357422,351,273,399,333
segment_001,108,8,146.6145477294922,351,273,399,333
segment_001,108,9,145.6293487548828,351,273,399,333
segment_001,108,10,145.5772247314453,351,273,399,333
segment_001,108,11,145.49171447753906,351,273,399,333
segment_001,108,12,145.40936279296875,351,273,399,333
segment_001,108,13,145.0175018310547,351,273,399,333
segment_001,108,14,140.90164184570312,351,273,399,333
segment_001,108,15,140.57643127441406,351,273,399,333
segment_001,108,16,64.9980239868164,351,19,402,90
segment_001,108,17,64.74060821533203,351,19,402,90
segment_001,108,18,58.507320404052734,351,19,402,90
segment_001,108,19,53.99462127685547,351,19,402,90
segment_001,108,20,53.39746856689453,351,19,402,90
segment_001,108,21,0.42408621311187744,351,19,402,90
segment_001,108,22,0.37993955612182617,351,273,399,333
segment_001,109,1,249.9417724609375,363,292,413,354
segment_001,109,2,248.350341796875,363,292,413,354
segment_001,109,3,243.9000701904297,363,292,413,354
segment_001,109,4,240.3796844482422,363,292,413,354
segment_001,109,5,238.29542541503906,363,292,413,354
segment_001,109,6,237.7413787841797,363,292,413,354
segment_001,109,7,237.62132263183594,363,292,413,354
segment_001,109,8,237.3505096435547,363,292,413,354
segment_001,109,9,237.2703094482422,363,292,413,354
segment_001,109,10,236.138427734375,363,292,413,354
segment_001,109,11,157.67135620117188,362,42,410,110
segment_001,109,12,156.6241455078125,362,42,410,110
segment_001,109,13,156.5163116455078,362,42,410,110
segment_001,109,14,155.86000061035156,362,42,410,110
segment_001,109,15,154.27923583984375,362,42,410,110
segment_001,109,16,72.26224517822266,362,42,410,110
segment_001,109,17,71.95724487304688,362,42,410,110
segment_001,109,18,66.21600341796875,362,42,410,110
