video_name,frame_number,face_id,confidence,x1,y1,x2,y2
segment_000,16,1,289.46673583984375,53,268,148,388
segment_000,16,2,286.4414978027344,53,268,148,388
segment_000,16,3,267.98333740234375,53,268,148,388
segment_000,16,4,257.6820983886719,53,268,148,388
segment_000,16,5,253.02015686035156,53,268,148,388
segment_000,16,6,60.2322998046875,53,268,148,388
segment_000,16,7,55.494380950927734,53,268,148,388
segment_000,16,8,51.910850524902344,53,268,148,388
segment_000,16,9,51.01735305786133,53,268,148,388
segment_000,16,10,41.613529205322266,53,268,148,388
segment_000,16,11,0.6589080095291138,53,268,148,388
segment_000,45,1,266.4574890136719,435,480,535,480
segment_000,45,2,264.48486328125,435,480,535,480
segment_000,45,3,264.4190368652344,435,480,535,480
segment_000,45,4,263.7191162109375,435,480,535,480
segment_000,45,5,263.2909240722656,435,480,535,480
segment_000,45,6,204.85594177246094,435,480,535,480
segment_000,45,7,204.40257263183594,435,480,535,480
segment_000,45,8,201.0272216796875,435,480,535,480
segment_000,45,9,196.6093292236328,435,480,535,480
segment_000,45,10,195.87457275390625,435,480,535,480
segment_000,45,11,0.40567800402641296,435,480,535,480
segment_000,48,1,135.341796875,295,184,375,299
segment_000,48,2,133.37887573242188,295,184,375,299
segment_000,48,3,131.00782775878906,295,184,375,299
segment_000,48,4,130.51657104492188,295,184,375,299
segment_000,48,5,130.18553161621094,295,184,375,299
segment_000,48,6,129.91656494140625,295,184,375,299
segment_000,48,7,128.29354858398438,295,184,375,299
segment_000,48,8,120.76411437988281,295,184,375,299
segment_000,48,9,111.91120147705078,295,184,375,299
segment_000,48,10,111.71541595458984,295,184,375,299
segment_000,48,11,0.3687577247619629,295,184,375,299
segment_000,50,1,379.0458679199219,350,291,443,428
segment_000,50,2,378.7806701660156,350,291,443,428
segment_000,50,3,360.490234375,350,291,443,428
segment_000,50,4,343.3569641113281,348,301,441,423
segment_000,50,5,342.5747375488281,348,301,441,423
segment_000,50,6,340.9085388183594,350,291,443,428
segment_000,50,7,338.826171875,350,291,443,428
segment_000,50,8,328.177978515625,350,291,443,428
segment_000,50,9,325.5934753417969,350,291,443,428
segment_000,50,10,319.2017517089844,350,291,443,428
segment_000,50,11,159.38063049316406,388,61,430,104
segment_000,50,12,156.3145751953125,388,61,430,104
segment_000,50,13,155.97152709960938,388,61,430,104
segment_000,50,14,154.90789794921875,388,61,430,104
segment_000,50,15,154.09097290039062,388,61,430,104
segment_000,50,16,66.09757232666016,388,61,430,104
segment_000,50,17,65.24832916259766,388,61,430,104
segment_000,50,18,61.23963928222656,388,61,430,104
segment_000,50,19,61.087852478027344,388,61,430,104
segment_000,50,20,59.931434631347656,388,61,430,104
segment_000,50,21,0.8277408480644226,350,291,443,428
segment_000,50,22,0.38191941380500793,388,61,430,104
segment_000,51,1,420.9467468261719,123,377,226,480
segment_000,51,2,419.971923828125,123,377,226,480
segment_000,51,3,401.900634765625,123,377,226,480
segment_000,51,4,387.4857177734375,346,279,437,415
segment_000,51,5,385.26116943359375,346,279,437,415
segment_000,51,6,381.11871337890625,123,377,226,480
segment_000,51,7,379.5328369140625,123,377,226,480
segment_000,51,8,364.6151428222656,346,279,437,415
segment_000,51,9,363.20904541015625,346,279,437,415
segment_000,51,10,359.4207458496094,346,279,437,415
segment_000,51,11,347.79217529296875,346,279,437,415
segment_000,51,12,346.3861999511719,346,279,437,415
segment_000,51,13,345.7420959472656,346,279,437,415
segment_000,51,14,339.61810302734375,346,279,437,415
segment_000,51,15,334.5744323730469,346,279,437,415
segment_000,51,16,143.36639404296875,123,377,226,480
segment_000,51,17,141.21632385253906,123,377,226,480
segment_000,51,18,137.6576385498047,123,377,226,480
segment_000,51,19,132.6298370361328,123,377,226,480
segment_000,51,20,128.92947387695312,123,377,226,480
segment_000,51,21,0.8800860047340393,346,279,437,415
segment_000,51,22,0.7603878974914551,123,377,226,480
segment_000,52,1,459.4977722167969,105,365,212,480
segment_000,52,2,458.8135986328125,105,365,212,480
segment_000,52,3,436.30389404296875,105,365,212,480
segment_000,52,4,413.4854736328125,105,365,212,480
segment_000,52,5,413.1999206542969,105,365,212,480
segment_000,52,6,362.7088928222656,332,270,420,400
segment_000,52,7,359.3819274902344,332,270,420,400
segment_000,52,8,340.15545654296875,332,270,420,400
segment_000,52,9,332.6340637207031,332,270,420,400
segment_000,52,10,328.67999267578125,333,269,420,401
segment_000,52,11,323.9057922363281,332,270,420,400
