video_name,frame_number,face_id,confidence,x1,y1,x2,y2
segment_001,3,1,170.54449462890625,505,0,570,7
segment_001,3,2,168.50660705566406,505,0,570,7
segment_001,3,3,165.75376892089844,505,0,570,7
segment_001,3,4,163.3210906982422,505,0,570,7
segment_001,3,5,163.17276000976562,505,0,570,7
segment_001,3,6,20.69529151916504,505,0,570,7
segment_001,3,7,20.4006290435791,505,0,570,7
segment_001,3,8,16.846914291381836,505,0,570,7
segment_001,3,9,12.482781410217285,505,0,570,7
segment_001,3,10,12.008477210998535,505,0,570,7
segment_001,3,11,0.3075726628303528,505,0,570,7
segment_001,13,1,107.57111358642578,0,0,155,218
segment_001,13,2,102.03746795654297,0,0,155,218
segment_001,13,3,89.63279724121094,0,0,155,218
segment_001,13,4,58.264896392822266,0,0,155,218
segment_001,13,5,50.531402587890625,0,0,155,218
segment_001,13,6,13.20091724395752,0,0,155,218
segment_001,13,7,13.197076797485352,0,0,155,218
segment_001,13,8,4.1560821533203125,0,0,153,217
segment_001,13,9,3.4359023571014404,0,0,153,217
segment_001,13,10,2.320690631866455,1,0,131,216
segment_001,13,11,0.4589998424053192,0,0,155,218
segment_001,16,1,157.49334716796875,204,0,254,38
segment_001,16,2,155.5914306640625,204,0,254,38
segment_001,16,3,153.9302520751953,204,0,254,38
segment_001,16,4,146.14964294433594,204,0,254,38
segment_001,16,5,145.6559600830078,204,0,254,38
segment_001,16,6,65.906005859375,204,0,254,38
segment_001,16,7,64.27877044677734,204,0,254,38
segment_001,16,8,59.42850112915039,204,0,254,38
segment_001,16,9,53.75230407714844,204,0,254,38
segment_001,16,10,52.00381851196289,204,0,254,38
segment_001,16,11,0.6356643438339233,204,0,254,38
segment_001,17,1,70.543701171875,207,0,271,35
segment_001,17,2,69.45210266113281,207,0,271,35
segment_001,17,3,67.6496353149414,207,0,271,35
segment_001,17,4,64.6390380859375,207,0,271,35
segment_001,17,5,64.5765380859375,207,0,271,35
segment_001,17,6,26.9619197845459,207,0,271,35
segment_001,17,7,25.9887752532959,207,0,271,35
segment_001,17,8,23.560483932495117,207,0,271,35
segment_001,17,9,20.504369735717773,207,0,271,35
segment_001,17,10,19.36185646057129,207,0,271,35
segment_001,17,11,0.27609965205192566,207,0,271,35
segment_001,18,1,141.49375915527344,210,0,272,33
segment_001,18,2,139.06326293945312,210,0,272,33
segment_001,18,3,138.70574951171875,210,0,272,33
segment_001,18,4,131.00625610351562,210,0,272,33
segment_001,18,5,129.7607879638672,210,0,272,33
segment_001,18,6,50.73307800292969,210,0,272,33
segment_001,18,7,48.74229431152344,210,0,272,33
segment_001,18,8,45.98174285888672,210,0,272,33
segment_001,18,9,39.23076629638672,210,0,272,33
segment_001,18,10,37.562103271484375,210,0,272,33
segment_001,18,11,0.5372222065925598,210,0,272,33
segment_001,19,1,170.5682373046875,220,0,322,58
