frame_number,object_class,confidence_score,x1,y1,x2,y2
55,0,0.4836543798446655,302.496337890625,0.249755859375,441.38714599609375,290.03314208984375
55,37,0.3401259183883667,3.10394287109375,219.51930236816406,410.00244140625,476.101318359375
55,62,0.29131466150283813,563.437744140625,193.42431640625,639.69775390625,348.38531494140625
55,0,0.2658328413963318,239.875244140625,0.26837158203125,441.38592529296875,291.4790954589844
56,62,0.47820422053337097,566.5239868164062,183.43441772460938,639.8468627929688,337.0409851074219
56,67,0.4104798138141632,266.5811767578125,0.05004310607910156,298.795654296875,24.625080108642578
56,0,0.36934271454811096,0.96783447265625,0.398193359375,317.05535888671875,352.5107421875
56,0,0.2937493622303009,289.284912109375,0.0,441.49224853515625,281.5159606933594
57,0,0.4467651844024658,302.52923583984375,0.587005615234375,446.81805419921875,287.22174072265625
57,0,0.34974774718284607,0.062255859375,0.130462646484375,346.77813720703125,370.1766662597656
57,67,0.27246442437171936,271.28680419921875,0.07645606994628906,305.42364501953125,28.633512496948242
57,0,0.2518881559371948,310.3898010253906,133.06829833984375,445.8976745605469,286.6847839355469
58,0,0.6792346835136414,252.22100830078125,0.31109619140625,460.47607421875,285.4986572265625
59,0,0.599272608757019,315.1719970703125,1.11004638671875,465.9014892578125,294.09808349609375
59,0,0.5303374528884888,0.4423828125,0.0,325.2742004394531,340.31414794921875
60,0,0.34900084137916565,326.76483154296875,100.61334228515625,456.57440185546875,303.80914306640625
60,0,0.3443695902824402,0.672607421875,0.5140380859375,339.7933349609375,349.066162109375
60,0,0.26556000113487244,0.12801361083984375,314.444580078125,87.64258575439453,479.6749267578125
61,0,0.7435765266418457,319.73406982421875,126.19589233398438,441.27569580078125,311.54693603515625
61,0,0.4710201025009155,0.0,0.0,338.99591064453125,359.4729919433594
61,67,0.2581407427787781,279.56842041015625,0.3660774230957031,323.92584228515625,39.03975296020508
62,0,0.8549456000328064,315.25250244140625,121.42794799804688,428.95794677734375,305.87103271484375
62,0,0.5285821557044983,0.575439453125,0.2198486328125,325.0098876953125,369.116943359375
63,0,0.6389893889427185,313.59918212890625,121.47806549072266,424.8287353515625,306.1033630371094
63,0,0.6375463008880615,0.0,0.0,317.297119140625,354.18182373046875
63,62,0.34655770659446716,562.4202880859375,197.20016479492188,639.6632080078125,351.0485534667969
64,0,0.6556930541992188,313.25439453125,126.35991668701172,423.0880126953125,309.71466064453125
64,0,0.5844608545303345,0.0,1.50213623046875,321.3578796386719,358.133544921875
65,0,0.7581976056098938,314.49432373046875,126.2086181640625,424.82794189453125,310.0522766113281
65,0,0.6250083446502686,0.54412841796875,0.307891845703125,324.56256103515625,381.0268859863281
66,0,0.6351326107978821,317.423583984375,127.32998657226562,430.96533203125,312.565185546875
66,16,0.4708494544029236,140.75628662109375,216.40676879882812,246.5142822265625,353.4378967285156
66,0,0.41956838965415955,0.0,0.3817138671875,330.197265625,353.943603515625
67,0,0.41969379782676697,0.0,0.10662841796875,433.11334228515625,365.17987060546875
67,16,0.3805657923221588,142.82595825195312,219.30804443359375,247.29953002929688,353.58392333984375
68,0,0.45785945653915405,0.0,0.020233154296875,331.01141357421875,356.48138427734375
68,16,0.3332509994506836,143.34434509277344,219.4597930908203,247.6221466064453,354.00408935546875
68,0,0.2764902114868164,307.3182373046875,2.902496337890625,436.184326171875,308.0672607421875
69,0,0.6687250137329102,302.59136962890625,0.0040283203125,448.21270751953125,306.9232177734375
69,0,0.6062228083610535,0.0,0.0374755859375,330.910888671875,357.70703125
70,0,0.6855395436286926,0.269378662109375,0.0,339.2231140136719,358.7962646484375
70,0,0.48595714569091797,316.60906982421875,0.0,459.51165771484375,307.90869140625
71,0,0.5851559042930603,0.7293701171875,0.0,342.69720458984375,358.9880065917969
71,0,0.5002316236495972,319.85162353515625,0.0,458.69427490234375,310.2429504394531
72,0,0.6749906539916992,1.30926513671875,0.2286376953125,341.26416015625,401.214599609375
72,0,0.6444122195243835,306.6081848144531,0.06396484375,455.1104431152344,315.5618896484375
73,0,0.6386047601699829,297.99871826171875,0.3814697265625,448.01544189453125,317.25311279296875
73,0,0.43140649795532227,0.264556884765625,3.7744140625,334.17950439453125,379.48333740234375
73,62,0.3547945022583008,579.7310180664062,221.98956298828125,639.8679809570312,377.6103515625
73,0,0.33723944425582886,143.99642944335938,235.10763549804688,247.06491088867188,377.3991394042969
73,16,0.2695275843143463,142.7473602294922,234.74192810058594,245.3494110107422,374.930908203125
74,0,0.6446453332901001,310.8132629394531,10.85791015625,444.7610778808594,326.139892578125
74,0,0.5722222328186035,0.100860595703125,0.94891357421875,336.8021240234375,386.2682189941406
75,0,0.6554673314094543,308.6966552734375,22.976409912109375,440.5894775390625,339.242431640625
75,0,0.5391567945480347,0.60009765625,2.44183349609375,336.31683349609375,412.8482666015625
75,62,0.25534945726394653,573.5245361328125,153.18341064453125,639.7572021484375,241.55914306640625
76,0,0.3280555307865143,0.4683837890625,12.179840087890625,325.5670166015625,475.1571350097656
77,0,0.3658696711063385,0.42608642578125,134.87786865234375,319.3704833984375,478.55548095703125
78,0,0.35040390491485596,309.31103515625,209.70947265625,471.4637451171875,479.16986083984375
79,0,0.4004068970680237,293.215087890625,233.00592041015625,468.3221435546875,479.5933837890625
80,0,0.33661583065986633,307.51800537109375,242.04754638671875,471.86859130859375,479.5205078125
81,0,0.28553682565689087,0.602508544921875,170.1342315673828,346.4726257324219,478.43475341796875
83,0,0.37707966566085815,0.10284423828125,178.6442108154297,349.813720703125,478.05426025390625
84,0,0.42094799876213074,314.67742919921875,250.40582275390625,492.13604736328125,479.476806640625
84,0,0.4171416163444519,0.001617431640625,179.07113647460938,352.6069641113281,475.4422302246094
85,0,0.2716450095176697,0.09619140625,180.50640869140625,351.88128662109375,478.08038330078125
86,59,0.25252795219421387,0.283447265625,1.71905517578125,633.1533203125,479.2697448730469
89,0,0.33686548471450806,8.529327392578125,168.9354248046875,348.45062255859375,476.46136474609375
90,0,0.3918164074420929,294.436279296875,368.9925537109375,447.947509765625,479.768310546875
90,0,0.29848194122314453,2.72705078125,0.0,629.87158203125,480.0
91,59,0.37054166197776794,1.77044677734375,1.859130859375,639.19921875,479.7197265625
91,0,0.3142322301864624,5.648529052734375,160.131591796875,334.2587585449219,476.41961669921875
91,0,0.29852795600891113,288.06536865234375,366.6424560546875,436.70001220703125,479.846435546875
91,0,0.2909083366394043,288.116455078125,238.61996459960938,446.25830078125,479.5964660644531
92,0,0.4549533426761627,23.5673828125,165.39691162109375,350.4814147949219,477.927734375
92,0,0.3047356903553009,331.4302978515625,405.47149658203125,419.6907958984375,479.78204345703125
93,0,0.3359455466270447,35.658050537109375,163.61416625976562,347.50323486328125,478.9548034667969
95,0,0.4554118514060974,314.24853515625,231.322998046875,471.651123046875,479.63555908203125
95,0,0.370697945356369,30.927154541015625,173.6008758544922,352.2766418457031,479.04864501953125
96,0,0.4244287610054016,20.9921875,174.22552490234375,342.42486572265625,478.5770263671875
96,0,0.36969855427742004,306.18353271484375,232.1653594970703,459.62042236328125,479.43719482421875
97,0,0.5387405753135681,299.423583984375,232.38836669921875,449.173828125,479.74359130859375
97,0,0.3588375747203827,16.657257080078125,165.53765869140625,340.154296875,477.324951171875
97,0,0.26892223954200745,298.51861572265625,374.6585693359375,441.76800537109375,479.8450927734375
98,0,0.32751893997192383,17.0660400390625,155.9514617919922,342.77978515625,477.11981201171875
99,0,0.6769192218780518,324.8173522949219,388.51556396484375,451.8440246582031,479.726806640625
99,67,0.33440178632736206,309.91534423828125,254.977783203125,343.91461181640625,274.968017578125
99,0,0.2950899302959442,21.65325927734375,161.99493408203125,345.81610107421875,477.87548828125
99,59,0.2673189640045166,3.3724365234375,2.040313720703125,639.224609375,479.9028015136719
100,0,0.2668597400188446,24.9595947265625,167.0078125,350.364013671875,477.51849365234375
100,0,0.26504552364349365,8.6220703125,5.58074951171875,599.08544921875,479.02325439453125
101,0,0.4464881122112274,359.365478515625,402.21063232421875,452.43243408203125,479.79852294921875
101,0,0.3803739547729492,39.530517578125,180.37274169921875,361.23028564453125,479.6361083984375
101,59,0.3240180015563965,5.31109619140625,1.962158203125,636.758056640625,480.0
102,0,0.5395650267601013,369.49407958984375,398.42877197265625,459.97344970703125,479.87213134765625
102,0,0.5355956554412842,344.64166259765625,219.9913330078125,498.72845458984375,479.923095703125
102,0,0.5354672074317932,50.486236572265625,172.47267150878906,356.3712158203125,478.8905029296875
103,0,0.6820963621139526,347.95147705078125,216.13270568847656,504.34442138671875,479.6016845703125
103,0,0.6097808480262756,372.21124267578125,393.8709716796875,464.5220947265625,479.80487060546875
103,0,0.3475254476070404,57.499969482421875,170.45672607421875,369.5600891113281,478.97442626953125
104,0,0.5892979502677917,351.2213134765625,215.91468811035156,503.5289306640625,479.624755859375
104,0,0.4713248312473297,56.735198974609375,172.10032653808594,361.0677795410156,477.043212890625
104,0,0.41747570037841797,148.071044921875,398.941650390625,227.173828125,479.67431640625
104,0,0.329061895608902,370.65191650390625,354.445556640625,492.9718017578125,479.714111328125
104,0,0.25381186604499817,375.72991943359375,386.9503173828125,466.2530517578125,479.6973876953125
105,0,0.4292272627353668,366.62060546875,339.52130126953125,498.2822265625,479.80194091796875
105,0,0.3500639498233795,60.826904296875,170.7740020751953,362.7309265136719,478.00567626953125
106,0,0.6029780507087708,376.31976318359375,349.5917663574219,507.4693603515625,479.7514953613281
106,0,0.3268284499645233,70.84170532226562,169.5996551513672,375.20257568359375,478.21209716796875
106,0,0.2648685574531555,16.55615234375,0.0,617.8245849609375,478.9771728515625
107,0,0.5455647110939026,404.62261962890625,360.17413330078125,529.38037109375,479.76885986328125
107,0,0.4103968143463135,90.442138671875,179.53955078125,385.0289306640625,479.35345458984375
108,0,0.48112428188323975,385.579833984375,193.188720703125,555.0564575195312,478.055908203125
108,0,0.4709407091140747,115.35433959960938,186.185302734375,394.6107177734375,479.2083740234375
108,0,0.4243861138820648,415.9873046875,337.06988525390625,551.0994873046875,479.75640869140625
109,0,0.6994689702987671,415.70672607421875,344.9620666503906,551.456298828125,479.7407531738281
109,0,0.512321949005127,120.961181640625,214.72718811035156,398.2698974609375,479.5242919921875
110,0,0.6997143030166626,405.798828125,346.17169189453125,536.8636474609375,479.73187255859375
110,0,0.3567813038825989,378.46490478515625,192.68801879882812,542.7701416015625,473.7867736816406
111,0,0.6567136645317078,400.253662109375,347.10662841796875,530.880615234375,479.7366943359375
111,0,0.4026491045951843,372.37298583984375,198.16116333007812,537.2852783203125,472.9302673339844
111,0,0.391194224357605,97.0697021484375,187.78057861328125,371.809326171875,479.648193359375
112,0,0.5624166131019592,69.77398681640625,194.46478271484375,377.97515869140625,479.9366455078125
112,0,0.35528576374053955,351.03033447265625,210.55978393554688,512.6910400390625,478.6186218261719
113,0,0.3584052324295044,41.92138671875,189.0499725341797,348.59417724609375,478.33148193359375
113,0,0.2770649194717407,335.18865966796875,329.339111328125,476.93475341796875,479.803955078125
114,0,0.29109853506088257,1.952606201171875,146.21188354492188,327.3486328125,478.0859069824219
116,0,0.29007112979888916,250.18873596191406,365.41473388671875,391.8148193359375,479.74560546875
117,0,0.403367280960083,255.4884033203125,237.1881103515625,408.74053955078125,478.52362060546875
118,0,0.5323033332824707,260.64971923828125,357.55804443359375,407.25225830078125,479.7425537109375
118,67,0.3640097677707672,276.80810546875,264.75286865234375,309.0006103515625,283.96453857421875
118,0,0.31031396985054016,0.288665771484375,155.4286651611328,316.78594970703125,476.99798583984375
119,0,0.3816366195678711,0.6199951171875,61.16046142578125,331.1224365234375,477.9580078125
120,0,0.36066803336143494,281.50048828125,354.38275146484375,432.333984375,479.79315185546875
120,16,0.2956755757331848,80.90621948242188,396.9200439453125,156.47918701171875,479.6884765625
120,0,0.2549631893634796,337.1139221191406,243.00741577148438,449.1347351074219,479.4851989746094
121,0,0.30115723609924316,31.6474609375,171.6044464111328,326.93939208984375,479.40960693359375
122,0,0.35510674118995667,25.43487548828125,172.4107666015625,336.8402099609375,478.90625
123,59,0.28381481766700745,2.70166015625,1.963226318359375,639.704833984375,480.0
124,59,0.42779305577278137,1.9542236328125,1.69940185546875,637.6370849609375,480.0
124,0,0.29926684498786926,31.56231689453125,177.3170166015625,340.6473388671875,479.543212890625
125,0,0.2638307809829712,3.8253173828125,9.008819580078125,620.3411865234375,479.02020263671875
125,59,0.2606492340564728,2.0050048828125,1.52117919921875,636.0203857421875,480.0
126,0,0.5131383538246155,32.377685546875,181.11439514160156,346.42230224609375,479.685791015625
126,59,0.3652426302433014,2.58056640625,0.407073974609375,638.8868408203125,480.0
126,0,0.266048401594162,131.25247192382812,0.2818565368652344,308.1241455078125,63.15310287475586
127,59,0.2659967243671417,2.97607421875,0.0,638.630615234375,480.0
129,59,0.43839630484580994,1.8148193359375,1.453948974609375,636.4393310546875,480.0
130,59,0.4641530215740204,3.238037109375,1.524078369140625,637.4595947265625,480.0
130,0,0.25833213329315186,7.439666748046875,0.0,305.9311218261719,70.41790008544922
131,59,0.5844094753265381,1.69781494140625,2.83837890625,633.4686279296875,480.0
131,73,0.26089927554130554,528.5980834960938,154.90673828125,639.8513793945312,237.25079345703125
132,59,0.3783084452152252,2.940185546875,1.56671142578125,636.5030517578125,480.0
132,0,0.32011914253234863,309.5400390625,247.93978881835938,474.67822265625,479.5843200683594
133,59,0.4943360686302185,1.604736328125,2.429229736328125,635.9573364257812,480.0
134,59,0.5472466945648193,2.0654296875,0.623199462890625,636.498779296875,480.0
135,59,0.6016598343849182,2.072265625,0.650482177734375,636.2951049804688,480.0
136,59,0.5447155237197876,1.76873779296875,2.322357177734375,636.570556640625,480.0
137,59,0.370319128036499,1.8946533203125,1.289947509765625,636.9442138671875,480.0
138,0,0.34812629222869873,44.2110595703125,197.998291015625,355.8853759765625,478.73480224609375
139,0,0.2744385600090027,47.68292236328125,195.76856994628906,358.6976318359375,478.5174560546875
140,0,0.32571351528167725,329.31341552734375,246.60122680664062,495.33642578125,479.6299133300781
141,0,0.36452314257621765,329.54974365234375,246.41317749023438,495.28704833984375,479.6075744628906
143,0,0.2513425946235657,47.325714111328125,205.71234130859375,359.5846862792969,478.77923583984375
144,0,0.4720984101295471,336.3544921875,246.52816772460938,500.06768798828125,479.4706115722656
144,0,0.33969980478286743,45.376434326171875,209.60365295410156,359.4957580566406,478.96533203125
145,0,0.3957415521144867,336.0589599609375,246.8562469482422,503.2628173828125,479.43035888671875
145,0,0.32897496223449707,45.659912109375,208.6829833984375,359.96923828125,479.31842041015625
147,0,0.3719848394393921,51.99298095703125,209.80528259277344,368.03277587890625,479.800537109375
148,0,0.4333631098270416,49.4971923828125,211.01182556152344,367.4273681640625,479.045654296875
148,0,0.34630000591278076,342.1201171875,247.06849670410156,508.80322265625,479.5491943359375
149,0,0.48309841752052307,343.03851318359375,247.72792053222656,511.54095458984375,479.6324462890625
149,0,0.30924734473228455,52.323455810546875,209.4785614013672,371.0564880371094,479.73907470703125
150,59,0.4620664715766907,3.50738525390625,1.860382080078125,637.7806396484375,480.0
150,0,0.41241562366485596,51.959014892578125,205.987060546875,372.0168151855469,478.42950439453125
150,0,0.31689754128456116,345.96685791015625,248.82411193847656,511.11212158203125,479.7093505859375
152,59,0.3386780321598053,2.9365234375,1.465118408203125,638.8551025390625,480.0
152,0,0.26243823766708374,47.635284423828125,207.18515014648438,367.66986083984375,479.8818054199219
153,59,0.3674657642841339,3.7969970703125,1.5426025390625,635.363037109375,479.4649963378906
153,0,0.31797853112220764,43.442657470703125,210.94630432128906,367.93817138671875,479.9271240234375
153,0,0.3026675283908844,341.2015380859375,248.2412109375,511.361572265625,479.78656005859375
154,0,0.4968603253364563,344.15087890625,249.20928955078125,514.3046875,479.765380859375
154,50,0.30999547243118286,0.2760162353515625,0.0,205.0996551513672,137.3361053466797
154,0,0.2849472463130951,44.255126953125,208.81736755371094,366.90643310546875,478.470947265625
155,0,0.3631003201007843,343.8863830566406,249.17112731933594,511.7359924316406,479.6497802734375
155,0,0.2996732294559479,44.251312255859375,216.14756774902344,360.7879333496094,478.5927734375
156,0,0.35279154777526855,343.7237243652344,247.39251708984375,509.9531555175781,479.70477294921875
156,59,0.2997508645057678,3.63226318359375,0.199859619140625,637.7604370117188,480.0
157,0,0.42322033643722534,343.814453125,251.5168914794922,508.5078125,479.71136474609375
157,59,0.37873515486717224,3.8197021484375,0.935272216796875,638.5626220703125,480.0
158,59,0.3728078603744507,2.86834716796875,0.652496337890625,636.783203125,480.0
158,0,0.2958018183708191,342.35137939453125,251.64437866210938,506.6953125,479.6280212402344
158,0,0.28556960821151733,39.243194580078125,227.6025390625,361.9439392089844,479.61199951171875
158,73,0.26772964000701904,199.85650634765625,0.502410888671875,504.9920654296875,162.9048614501953
160,59,0.43473219871520996,3.43011474609375,1.460479736328125,636.2899780273438,480.0
160,73,0.28246286511421204,199.45481872558594,0.46942138671875,503.2911376953125,163.14645385742188
161,59,0.3429132103919983,4.4935302734375,1.068511962890625,635.9149780273438,480.0
161,73,0.2718302607536316,196.3645477294922,0.460479736328125,503.88848876953125,163.22265625
162,0,0.3657934367656708,338.93402099609375,250.03219604492188,503.97857666015625,479.3808288574219
162,59,0.3552757203578949,2.93707275390625,0.614776611328125,635.4577026367188,480.0
163,59,0.351690411567688,1.408447265625,0.872314453125,637.3060913085938,480.0
163,0,0.2695472240447998,342.57489013671875,248.6083984375,505.2742919921875,479.55572509765625
164,0,0.4249300956726074,340.77874755859375,248.2996826171875,507.09173583984375,479.64306640625
165,0,0.2899869978427887,341.9895324707031,248.5341033935547,507.4792175292969,479.60919189453125
166,0,0.4252784848213196,340.9539794921875,249.9166717529297,508.3997802734375,479.61529541015625
166,73,0.260699987411499,198.351318359375,0.4707794189453125,511.79107666015625,164.4196319580078
167,0,0.5429361462593079,343.2454833984375,249.75430297851562,511.0848388671875,479.7287292480469
168,0,0.38184863328933716,344.78125,249.68255615234375,512.52392578125,479.80059814453125
169,0,0.380926251411438,344.51812744140625,249.7296905517578,512.7879028320312,479.66094970703125
169,59,0.29217907786369324,6.885498046875,0.489227294921875,636.0693359375,480.0
169,0,0.2862188220024109,45.4732666015625,213.29505920410156,368.86138916015625,478.7412109375
170,0,0.6041514873504639,345.25140380859375,248.46441650390625,513.2352905273438,479.8197021484375
171,59,0.42792588472366333,4.627197265625,0.657745361328125,637.6082763671875,480.0
171,0,0.3681424558162689,345.50799560546875,246.65142822265625,514.7927856445312,479.69659423828125
172,0,0.3173586130142212,346.51220703125,246.63931274414062,518.9923706054688,479.4147644042969
174,0,0.31609272956848145,424.04473876953125,399.121337890625,520.3179931640625,479.792236328125
174,0,0.27031248807907104,380.9351806640625,210.26263427734375,555.9400634765625,479.4639892578125
175,0,0.4508904814720154,423.6812744140625,384.17913818359375,525.0634765625,479.6695556640625
175,0,0.2948923110961914,383.1181640625,197.22032165527344,556.5650634765625,480.0
176,0,0.5363388657569885,380.0625,195.11199951171875,557.07275390625,479.7987060546875
176,0,0.3678010106086731,430.52252197265625,383.26849365234375,528.1797485351562,479.71392822265625
176,50,0.301736444234848,0.102752685546875,0.139190673828125,195.958251953125,146.73196411132812
176,0,0.29832470417022705,425.57989501953125,357.9808349609375,551.7003784179688,479.73980712890625
176,0,0.26335054636001587,91.76556396484375,238.46051025390625,367.8959045410156,479.46990966796875
177,0,0.35470250248908997,84.9583740234375,211.00994873046875,383.4793701171875,479.85443115234375
177,0,0.32598620653152466,431.09735107421875,392.154052734375,527.5918579101562,479.8212890625
178,0,0.32139936089515686,83.46975708007812,235.50640869140625,384.81988525390625,479.5845947265625
178,59,0.26977407932281494,4.7088623046875,0.51959228515625,630.3787841796875,479.37860107421875
178,0,0.2554432153701782,377.53277587890625,207.37176513671875,559.7439575195312,479.005126953125
179,16,0.35164907574653625,442.85882568359375,404.6979064941406,539.513671875,479.6789855957031
179,73,0.2741480767726898,188.3057861328125,0.1584320068359375,496.17041015625,150.1343994140625
180,0,0.31555840373039246,389.4044189453125,213.35797119140625,577.18994140625,479.78033447265625
181,0,0.3121689260005951,394.00201416015625,210.4678955078125,586.0693969726562,479.57818603515625
181,16,0.30273863673210144,461.83135986328125,402.7185974121094,557.6356201171875,479.6684265136719
182,16,0.6518229246139526,465.8203125,401.88140869140625,561.1192626953125,479.7906494140625
182,0,0.3771906793117523,400.965087890625,209.1915283203125,589.0855712890625,479.78936767578125
182,0,0.356377512216568,110.07781982421875,251.7638702392578,410.63946533203125,479.80035400390625
183,0,0.464372456073761,464.996826171875,398.569091796875,564.5811767578125,479.784912109375
183,0,0.3353648781776428,119.9281005859375,250.6617889404297,404.77105712890625,479.51751708984375
183,0,0.30256789922714233,401.153076171875,205.87289428710938,591.0478515625,480.0
184,16,0.323072612285614,463.2705078125,394.76580810546875,561.974853515625,479.66064453125
184,0,0.2831473648548126,396.324462890625,201.7330780029297,587.6986083984375,479.25030517578125
185,0,0.3071695864200592,108.94244384765625,246.2377471923828,402.1737060546875,479.53094482421875
186,16,0.3322094678878784,448.0294189453125,412.179931640625,543.9004516601562,479.79644775390625
186,0,0.3038133382797241,102.44403076171875,257.7548828125,398.65020751953125,479.714599609375
187,0,0.2633192241191864,382.532470703125,227.13433837890625,570.53662109375,479.3564453125
188,0,0.2710164487361908,380.43115234375,230.9573974609375,566.700927734375,479.55120849609375
189,0,0.34147998690605164,382.324951171875,228.9700469970703,566.55078125,479.38226318359375
190,0,0.26115405559539795,86.08273315429688,205.89691162109375,398.9537658691406,478.71240234375
191,0,0.26842379570007324,379.02838134765625,229.90521240234375,558.6152954101562,479.45489501953125
