segment,frame_number,object_class,class_name,confidence_score,x1,y1,x2,y2,is_face
segment_000.mp4,0,0,person,0.7583494186401367,192.61995,157.93164,457.59503,478.94232,False
segment_000.mp4,0,0,person,0.42889222502708435,413.2514,218.29642,603.9109,479.69498,False
segment_000.mp4,1,0,person,0.8268165588378906,189.10442,158.27875,452.9289,478.90363,False
segment_000.mp4,1,0,person,0.514862060546875,411.6577,219.78075,603.6927,479.92957,False
segment_000.mp4,2,0,person,0.8164917230606079,185.7073,160.39624,448.17728,479.1513,False
segment_000.mp4,2,0,person,0.49661195278167725,411.2201,219.31575,604.66785,479.17426,False
segment_000.mp4,2,25,umbrella,0.2577093839645386,2.6611328,0.93011475,637.50073,199.28763,False
segment_000.mp4,3,0,person,0.8706514239311218,183.4107,162.44843,449.10107,479.17682,False
segment_000.mp4,3,0,person,0.8164126873016357,410.76068,222.26912,605.5479,479.14728,False
segment_000.mp4,4,0,person,0.8026094436645508,175.169,165.83414,450.36597,479.61655,False
segment_000.mp4,4,0,person,0.512065589427948,411.9204,221.04532,610.5959,479.62265,False
segment_000.mp4,5,0,person,0.8299689292907715,167.96881,171.01825,450.31323,479.4088,False
segment_000.mp4,5,0,person,0.8111493587493896,412.35492,225.39487,612.88275,479.10568,False
segment_000.mp4,6,0,person,0.8297209143638611,172.7237,174.38025,448.97656,479.47552,False
segment_000.mp4,6,0,person,0.7272729277610779,411.40707,222.90881,613.11365,479.87335,False
segment_000.mp4,7,0,person,0.7769470810890198,166.88971,178.69258,450.36603,479.78925,False
segment_000.mp4,7,0,person,0.373512864112854,411.41168,227.17822,616.0904,479.0459,False
segment_000.mp4,8,0,person,0.7049638032913208,175.04529,183.15579,450.74597,479.81155,False
segment_000.mp4,8,0,person,0.3960314095020294,409.7674,223.47083,619.1607,479.82605,False
segment_000.mp4,9,0,person,0.7067279815673828,163.45143,186.65106,453.72632,479.10065,False
segment_000.mp4,9,0,person,0.5176848769187927,412.18207,229.07196,625.6827,479.82336,False
segment_000.mp4,10,0,person,0.7448474764823914,181.40002,187.14046,457.37695,479.9455,False
segment_000.mp4,10,0,person,0.4754196107387543,415.61713,222.76709,633.1612,479.69843,False
segment_000.mp4,11,0,person,0.7276279926300049,182.49817,191.00282,453.32593,479.02563,False
segment_000.mp4,11,0,person,0.47120752930641174,413.85812,223.08226,637.40356,479.71765,False
segment_000.mp4,12,0,person,0.6105788946151733,182.50189,195.41182,455.9272,479.07306,False
segment_000.mp4,12,0,person,0.3788833022117615,426.60883,223.48138,638.7885,479.11047,False
segment_000.mp4,13,0,person,0.625641942024231,185.98839,196.46405,458.11182,479.92108,False
segment_000.mp4,13,0,person,0.35372963547706604,362.72485,229.238,562.7039,479.66672,False
segment_000.mp4,14,0,person,0.7591741681098938,189.7298,202.49841,470.14032,479.32672,False
segment_000.mp4,14,0,person,0.34821853041648865,365.722,229.21152,567.28516,479.74118,False
segment_000.mp4,15,0,person,0.8036332726478577,195.73854,206.27039,474.54626,479.31897,False
segment_000.mp4,15,0,person,0.2679809033870697,169.10468,0.39743042,637.23083,480.0,False
segment_000.mp4,16,0,person,0.6744861006736755,195.88972,209.74066,484.3459,479.85846,False
segment_000.mp4,16,0,person,0.3319583833217621,379.2182,224.6058,626.0728,479.2925,False
segment_000.mp4,17,0,person,0.7322680354118347,198.72101,212.90721,482.07,479.765,False
segment_000.mp4,17,0,person,0.3260822296142578,383.01062,218.44514,634.2372,478.99677,False
segment_000.mp4,18,0,person,0.6829243302345276,198.67242,216.56873,483.49347,479.78174,False
segment_000.mp4,18,0,person,0.46327441930770874,388.66437,221.79506,625.14954,479.12585,False
segment_000.mp4,19,0,person,0.8145616054534912,197.63867,216.33038,488.28497,479.36127,False
segment_000.mp4,19,0,person,0.2663723826408386,391.03876,230.73405,610.83875,479.32806,False
segment_000.mp4,20,0,person,0.7837960124015808,208.46988,217.40735,488.65573,479.37347,False
segment_000.mp4,20,0,person,0.3104316294193268,393.8772,223.60541,628.5824,478.95258,False
segment_000.mp4,21,0,person,0.7782201766967773,205.8347,216.76465,487.6571,479.32208,False
segment_000.mp4,21,0,person,0.49986013770103455,393.73862,212.79541,637.8146,479.82422,False
segment_000.mp4,22,0,person,0.7306135296821594,200.12488,216.33301,490.4914,479.26385,False
segment_000.mp4,22,0,person,0.48976513743400574,392.89246,196.37585,638.3822,479.66553,False
segment_000.mp4,22,0,person,0.32216590642929077,171.23248,0.2878723,637.4092,479.23773,False
segment_000.mp4,23,0,person,0.6515522003173828,213.81435,213.40392,493.7594,479.235,False
segment_000.mp4,23,0,person,0.44043853878974915,393.65118,225.29083,630.3288,479.49957,False
segment_000.mp4,23,0,person,0.3161286413669586,146.30579,0.00039672852,635.0874,477.4106,False
segment_000.mp4,24,0,person,0.6842250227928162,203.70319,213.64288,498.575,479.3,False
segment_000.mp4,24,0,person,0.316148042678833,453.17834,197.6013,639.33704,479.66882,False
segment_000.mp4,25,0,person,0.5182082056999207,399.87787,203.20294,638.7684,479.61078,False
segment_000.mp4,25,0,person,0.41326436400413513,173.56506,211.67616,502.7265,479.02014,False
segment_000.mp4,25,0,person,0.2877141535282135,167.6128,0.0,638.9297,478.779,False
segment_000.mp4,25,0,person,0.2762896716594696,217.88269,373.45746,307.1878,479.9267,False
segment_000.mp4,26,0,person,0.7345064282417297,176.40286,220.75626,503.21585,479.725,False
segment_000.mp4,27,0,person,0.4554170072078705,400.90604,199.47041,638.9365,479.59406,False
segment_000.mp4,27,0,person,0.27010786533355713,182.65233,211.94934,504.70825,479.14343,False
segment_000.mp4,27,0,person,0.2530738115310669,157.68579,0.8852539,638.79297,478.21497,False
segment_000.mp4,28,0,person,0.6400782465934753,403.9248,190.82336,639.468,479.78253,False
segment_000.mp4,28,0,person,0.33226853609085083,188.33302,0.27645874,639.14246,478.00006,False
segment_000.mp4,29,0,person,0.3653758764266968,414.43555,212.185,637.8673,479.44238,False
segment_000.mp4,29,0,person,0.3421861231327057,315.28925,214.74661,511.992,479.58688,False
segment_000.mp4,30,0,person,0.48380446434020996,209.65216,184.33284,547.42804,479.49042,False
segment_000.mp4,30,0,person,0.286450058221817,205.58734,1.0109863,636.48517,480.0,False
segment_000.mp4,31,0,person,0.5238197445869446,274.05988,137.61566,639.1838,478.82745,False
segment_000.mp4,33,0,person,0.26044854521751404,389.8725,204.0565,639.3378,479.63806,False
segment_000.mp4,34,62,tv,0.28002628684043884,395.26746,268.41522,511.75305,367.185,False
segment_000.mp4,34,58,potted plant,0.2792063057422638,391.6585,423.91852,468.54407,479.71307,False
segment_000.mp4,35,0,person,0.2991536259651184,393.26282,52.357544,639.4077,478.4095,False
segment_000.mp4,36,0,person,0.7578614950180054,396.49338,41.136032,639.29663,476.95624,False
segment_000.mp4,37,0,person,0.47061124444007874,394.99567,56.315445,639.3466,477.40576,False
segment_000.mp4,38,0,person,0.6108472943305969,383.7102,93.43164,639.3717,478.4425,False
segment_000.mp4,38,62,tv,0.3686152994632721,456.9051,352.8371,608.3531,479.25946,False
segment_000.mp4,39,0,person,0.6590724587440491,371.42786,42.60919,639.44836,477.21655,False
segment_000.mp4,39,62,tv,0.4319007694721222,445.55176,355.48553,588.79834,479.29657,False
segment_000.mp4,40,0,person,0.7623111605644226,363.49677,40.21057,639.49304,475.25568,False
segment_000.mp4,41,0,person,0.7583785653114319,363.55634,48.35527,639.50903,473.97882,False
segment_000.mp4,41,72,refrigerator,0.3127634823322296,0.9630127,1.2684937,637.07947,477.52798,False
segment_000.mp4,42,0,person,0.7229557633399963,363.495,53.91974,639.61975,476.59344,False
segment_000.mp4,42,72,refrigerator,0.2777511179447174,3.3705444,0.9587097,635.7831,478.17633,False
segment_000.mp4,43,0,person,0.5591649413108826,359.31836,64.42714,639.5353,474.15637,False
segment_000.mp4,43,72,refrigerator,0.29014354944229126,2.3970947,2.0200806,637.081,478.07587,False
segment_000.mp4,43,0,person,0.2592557966709137,125.171906,0.0,266.9458,124.84595,False
segment_000.mp4,43,72,refrigerator,0.2592144310474396,95.51422,0.6667175,631.69934,170.75294,False
segment_000.mp4,44,0,person,0.7784267663955688,331.44806,94.6051,639.6163,477.85162,False
segment_000.mp4,44,72,refrigerator,0.2949008345603943,0.8569336,0.6699829,637.35034,478.75146,False
segment_000.mp4,45,0,person,0.7768381834030151,312.4486,120.74884,638.5847,479.516,False
segment_000.mp4,46,0,person,0.8543395400047302,321.71387,103.21918,636.3773,479.9917,False
segment_000.mp4,46,72,refrigerator,0.4198005795478821,0.38098145,0.68634033,636.8816,477.77155,False
segment_000.mp4,47,0,person,0.8296147584915161,331.90356,86.883606,639.2798,475.70648,False
segment_000.mp4,47,72,refrigerator,0.5404025912284851,1.4557495,1.0296936,637.266,478.0468,False
segment_000.mp4,47,69,oven,0.4074755609035492,278.56195,252.1076,626.1467,479.60223,False
segment_000.mp4,48,0,person,0.8155452609062195,328.84448,75.68675,638.61414,467.73218,False
segment_000.mp4,49,0,person,0.8768455982208252,329.60754,79.43817,639.1289,477.79523,False
segment_000.mp4,50,0,person,0.7923074960708618,331.49976,80.54193,640.0,477.539,False
segment_000.mp4,50,72,refrigerator,0.3893555998802185,1.7608643,1.6688232,637.95776,479.53598,False
segment_000.mp4,50,0,person,0.27212318778038025,452.0354,317.98407,571.66943,479.5758,False
segment_000.mp4,51,0,person,0.8172134160995483,339.7597,78.77475,639.0848,477.83304,False
segment_000.mp4,52,0,person,0.720164954662323,348.5182,74.31288,638.673,472.3246,False
segment_000.mp4,52,0,person,0.5716961026191711,488.37512,328.81396,621.1221,479.67053,False
segment_000.mp4,53,0,person,0.8591176867485046,371.3875,64.64366,639.7297,478.87183,False
segment_000.mp4,53,0,person,0.28549695014953613,520.806,336.85278,638.28284,479.70734,False
